country,location_name,dedication,contract_type,satisfaction_with_income,looking_for_job,job_title,years_of_experience,seniority_in_company,time_in_position,work_modality,state,career,university,age,gender_identity,seniority,annual_base_pay
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,8.0,1.0,1.0,100% remoto,,,,28,Male,Senior,10194.24
Argentina,Córdoba,Full-Time,Contract,2,"No, but I am open to offers.",Developer,17.0,12.0,12.0,100% remoto,,,,44,Male,Senior,5880.0
Argentina,Córdoba,Part-Time,Staff (permanent),1,"Yes, I am actively looking.",IT support,6.0,1.0,1.0,100% remoto,Completed,Ingeniería Electrónica,UNC - Universidad Nacional de Córdoba,34,Female,Senior,4132.799999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SOC Analyst,12.0,0.0,0.0,100% remoto,,,,30,Male,Senior,16632.0
Argentina,Buenos Aires,Full-Time,Contract,2,"No, but I am open to offers.",HelpDesk,3.0,1.0,1.0,Hybrid (in-person and remote),,,,32,Male,Semi-Senior,4468.799999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,27,Male,Junior,12096.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Developer,10.0,7.0,7.0,100% remoto,Completed,Diseño Multimedial,UNLP - Universidad Nacional de La Plata,36,Male,Senior,23049.6
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,0.0,0.0,100% remoto,In progress,Analista de Sistemas,UNR - Universidad Nacional de Rosario,34,Male,Junior,5712.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Product Manager,1.0,0.0,0.0,100% remoto,,,,32,Female,Junior,14616.0
Argentina,Buenos Aires,Full-Time,Contract,1,"Yes, I am actively looking.",Developer,2.0,2.0,0.0,100% remoto,,,,37,Male,Junior,6585.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,2.0,0.0,0.0,100% remoto,,,,35,Male,Junior,6888.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Developer,3.5,1.2,3.0,Hybrid (in-person and remote),In progress,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,29,Mujer,Semi-Senior,8501.2032
Argentina,Córdoba,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Technical Support Analyst,1.0,1.0,1.0,100% remoto,,,,36,Queer,Junior,13440.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Product Manager,6.0,8.0,6.0,100% remoto,,,,38,Male,Senior,8400.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Designer,8.0,2.0,2.0,100% remoto,,,,32,Female,Senior,8131.200000000001
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,6.0,1.0,1.0,100% remoto,Completed,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,30,Male,Senior,15120.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Sales / Pre-Sales,20.0,2.0,2.0,Hybrid (in-person and remote),,,,50,Female,Senior,12768.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Analista de costos,4.0,0.0,0.0,Hybrid (in-person and remote),,,,27,Solo M u j e r ( no esta en las opciones ¿no existimos ya?,Semi-Senior,10449.599999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,0.0,0.0,100% remoto,Completed,Tecnicatura Superior en Análisis de Sistemas,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,36,Male,Junior,6720.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Technical Leader,14.0,7.5,7.5,Hybrid (in-person and remote),,,,37,Male,Senior,8232.0
Argentina,Mendoza,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",BI Analyst / Data Analyst,3.0,0.0,0.0,100% remoto,,,,31,Male,Semi-Senior,7560.0
Argentina,Buenos Aires City,Part-Time,Staff (permanent),4,"No, but I am open to offers.",BI Analyst / Data Analyst,3.0,0.0,0.0,Hybrid (in-person and remote),,,,31,Male,Semi-Senior,6720.0
Argentina,Santa Fe,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Field service,9.0,9.0,9.0,100% presencial,Completed,Tecnicatura en Informática,,33,Male,Senior,9945.599999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",DBA,1.0,1.0,0.0,Hybrid (in-person and remote),,,,24,Male,Junior,6350.400000000001
Argentina,Córdoba,Full-Time,Contract,2,"No, but I am open to offers.",BI Analyst / Data Analyst,10.0,10.0,10.0,Hybrid (in-person and remote),,,,37,Female,Senior,8635.2
Argentina,Entre Ríos,Full-Time,Staff (permanent),1,"No, but I am open to offers.",HelpDesk,11.0,4.0,4.0,Hybrid (in-person and remote),,,,42,Male,Senior,5712.0
Argentina,Buenos Aires City,Full-Time,Contract,1,"Yes, I am actively looking.",Business Analyst,6.0,2.0,2.0,100% remoto,Completed,Ingeniería en Informática,,30,Male,Senior,9542.400000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Consultant,2.0,5.0,0.0,Hybrid (in-person and remote),,,,25,Male,Junior,19656.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,6.0,1.0,1.0,100% remoto,,,,29,Male,Senior,21563.5728
Argentina,Buenos Aires,Part-Time,Contract,2,"No, but I am open to offers.",QA / Tester,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Licenciatura en Análisis de Sistemas,UBA - Universidad de Buenos Aires,27,Male,Junior,3948.0
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,25,Male,Junior,8736.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,1.0,1.0,1.0,Hybrid (in-person and remote),,,,27,Male,Junior,5651.0496
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,6.0,4.0,4.0,100% remoto,Completed,Ingeniería en Informática,UB - Universidad de Belgrano,27,Male,Senior,9443.784
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",QA / Tester,5.0,3.0,2.0,Hybrid (in-person and remote),,,,29,Male,Semi-Senior,5376.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,0.0,0.0,0.0,100% remoto,Completed,Analista de Sistemas,ORT,27,Male,Junior,3124.7999999999997
Argentina,Chaco,Part-Time,Participación societaria en una cooperativa,1,"No, but I am open to offers.",Developer,1.0,1.0,1.0,100% remoto,,,,29,Male,Junior,5040.0
Argentina,Buenos Aires,Part-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,15.0,21.0,15.0,Hybrid (in-person and remote),,,,45,Male,Senior,11682.72
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Functional Analyst,18.0,0.0,0.0,100% remoto,,,,45,Female,Senior,6888.0
Argentina,Córdoba,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,3.0,0.0,0.0,100% remoto,,,,35,Male,Semi-Senior,10080.0
Argentina,Neuquén,Full-Time,Staff (permanent),3,"Yes, I am actively looking.",Networking,10.0,4.0,4.0,100% presencial,Completed,Telecomunicaciones,UP - Universidad de Palermo,34,Male,Senior,25536.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Scrum Master,19.0,0.0,5.0,Hybrid (in-person and remote),Incomplete,Licenciatura en Informática,UBA - Universidad de Buenos Aires,43,Male,Senior,18816.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Networking,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,34,Male,Junior,8064.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Project Manager,15.0,9.0,3.0,Hybrid (in-person and remote),,,,36,Male,Senior,14784.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,8.0,2.0,0.0,100% remoto,In progress,Licenciatura en Comunicación,UNLP - Universidad Nacional de La Plata,29,Male,Senior,38304.0
Argentina,Buenos Aires,Part-Time,Freelance,2,"Yes, I am actively looking.",Data Scientist,1.0,1.0,1.0,100% remoto,,,,33,Male,Junior,4032.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Data Scientist,0.0,0.0,0.0,Hybrid (in-person and remote),,,,36,Male,Junior,5880.0
Argentina,Córdoba,Full-Time,Freelance,4,"No, I am very satisfied.",Developer,13.0,4.0,3.0,100% remoto,Incomplete,Licenciatura en Ciencias de la Computación,UNC - Universidad Nacional de Córdoba,33,Male,Senior,32928.0
Argentina,Santa Fe,Full-Time,Staff (permanent),1,"No, but I am open to offers.",It data specialist,17.0,17.0,10.0,Hybrid (in-person and remote),,,,43,Female,Senior,17808.0
Argentina,Tucumán,Full-Time,Contract,3,"No, but I am open to offers.",Developer,8.0,2.0,2.0,100% remoto,,,,39,Prefiero no decir,Senior,31920.0
Argentina,Buenos Aires City,Full-Time,Contract,3,"No, but I am open to offers.",Developer,2.0,2.0,1.0,100% remoto,In progress,Licenciatura en Sistemas de Información,UNGS - Universidad Nacional de General Sarmiento,33,Male,Junior,7728.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Developer,9.0,1.0,1.0,100% remoto,In progress,Tecnicatura en desarrollo web,UNLaM - Universidad Nacional de La Matanza,33,Hetero,Senior,19152.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",SysAdmin / DevOps / SRE,1.0,1.0,1.0,100% remoto,Incomplete,Tecnicatura Electrónica,UTN - Universidad Tecnológica Nacional,34,Male,Junior,8736.0
Argentina,Córdoba,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",BI Analyst / Data Analyst,4.0,1.0,1.0,100% remoto,,,,28,Male,Semi-Senior,10584.0
Argentina,Córdoba,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Technical Leader,13.0,11.0,1.0,Hybrid (in-person and remote),Completed,Analista de Sistemas,,37,Male,Senior,12196.8
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",SysAdmin / DevOps / SRE,4.0,0.0,0.0,Hybrid (in-person and remote),,,,28,Male,Semi-Senior,8400.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Manager / Director,12.0,12.0,1.0,Hybrid (in-person and remote),,,,31,Male,Senior,26880.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,8.0,1.0,1.0,100% remoto,In progress,Tecnicatura en Programación,Escuela Da Vinci,35,Male,Senior,14784.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Manager / Director,20.0,2.0,2.0,Hybrid (in-person and remote),,,,37,Male,Senior,18480.0
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Technical Leader,8.0,8.0,8.0,100% presencial,,,,42,Male,Senior,5040.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,0.0,0.0,100% remoto,In progress,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,26,Female,Junior,8400.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",QA / Tester,7.0,7.0,7.0,100% remoto,,,,33,Female,Senior,6451.200000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"No, but I am open to offers.",HelpDesk,6.0,10.0,6.0,Hybrid (in-person and remote),,,,25,Prefiero no decir,Senior,10752.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Storage / Backup,15.0,4.0,3.0,100% remoto,,,,43,Prefiero no decir,Senior,18480.0
Argentina,Buenos Aires City,Full-Time,Contract,2,"Yes, I am actively looking.",SysAdmin / DevOps / SRE,5.0,0.0,0.0,100% remoto,,,,42,Male,Semi-Senior,9744.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,1.0,0.0,0.0,Hybrid (in-person and remote),,,,24,Male,Junior,6720.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,2.0,2.0,100% remoto,,,,22,Female,Junior,10080.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Contadora,15.0,15.0,10.0,Hybrid (in-person and remote),Completed,Contador Público,UBA - Universidad de Buenos Aires,37,Female,Senior,6978.719999999999
Argentina,Buenos Aires City,Full-Time,Contract,2,"Yes, I am actively looking.",HelpDesk,3.0,0.0,0.0,100% remoto,,,,28,Male,Semi-Senior,3595.2000000000003
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",QA / Tester,1.0,1.0,1.0,100% remoto,,,,23,Female,Junior,9408.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",Developer,2.0,2.0,2.0,100% presencial,In progress,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,26,Female,Junior,5117.212799999999
Argentina,Córdoba,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Ux ui diseñador/ frontender/ y developer,4.0,1.0,1.0,100% remoto,Completed,Diseño Gráfico,,29,Male,Semi-Senior,12768.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,22.0,15.0,15.0,100% presencial,,,,45,Male,Senior,10080.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",HelpDesk,0.0,0.0,0.0,100% presencial,,,,29,Male,Junior,7660.799999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, but I am open to offers.",Finance,4.0,2.0,2.0,Hybrid (in-person and remote),,,,29,Male,Semi-Senior,7929.599999999999
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Ingeniería Electrónica,UNR - Universidad Nacional de Rosario,28,Male,Junior,7324.799999999999
Argentina,Buenos Aires City,Full-Time,Staff (permanent),1,"Yes, I am actively looking.",Business Analyst,12.0,23.0,10.0,100% remoto,Completed,Contador Público,UBA - Universidad de Buenos Aires,46,Male,Senior,9508.8
Argentina,Buenos Aires,Full-Time,Contract,4,"No, I am very satisfied.",Business Analyst,5.0,0.0,0.0,100% remoto,Incomplete,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,31,Male,Semi-Senior,11424.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",HelpDesk,5.0,0.0,0.0,Hybrid (in-person and remote),,,,30,Male,Semi-Senior,8736.0
Argentina,Buenos Aires City,Part-Time,Remote (foreign company),4,"No, I am very satisfied.",Data Scientist,0.0,0.0,0.0,Hybrid (in-person and remote),In progress,Licenciatura en Ciencias Físicas,UBA - Universidad de Buenos Aires,22,Male,Junior,5376.0
Argentina,Entre Ríos,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Networking,10.0,0.0,0.0,100% presencial,,,,37,Male,Senior,8400.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,15.0,1.0,1.0,100% remoto,,,,40,Male,Senior,19790.4
Argentina,Buenos Aires,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,7.0,2.0,2.0,Hybrid (in-person and remote),Completed,Analista de Sistemas,,27,Male,Senior,8736.0
Argentina,Buenos Aires City,Part-Time,Freelance,2,"No, but I am open to offers.",HelpDesk,15.0,15.0,15.0,Hybrid (in-person and remote),,,,31,Male,Senior,5040.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Product Manager,20.0,3.0,2.0,100% remoto,,,,42,Female,Senior,11726.400000000001
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Technical Leader,10.0,4.0,2.0,Hybrid (in-person and remote),,,,34,Hombre,Senior,20160.0
Argentina,Buenos Aires,Full-Time,Contract,2,"Yes, I am actively looking.",Developer,2.0,0.0,0.0,Hybrid (in-person and remote),In progress,Ingeniería Electrónica,UNR - Universidad Nacional de Rosario,25,Female,Junior,7392.0
Argentina,Córdoba,Full-Time,Staff (permanent),1,"No, I am very satisfied.",Data Engineer,0.0,0.0,0.0,100% remoto,,,,33,Male,Junior,4939.200000000001
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",Developer,3.0,3.0,3.0,100% remoto,Incomplete,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,31,Male,Semi-Senior,15790.991999999998
Argentina,Buenos Aires,Full-Time,Staff (permanent),1,"No, but I am open to offers.",HelpDesk,7.0,14.0,7.0,100% presencial,Completed,,,49,Male,Senior,9408.0
Argentina,Buenos Aires City,Full-Time,Contract,2,"No, but I am open to offers.",Consultant,12.0,2.0,12.0,100% remoto,,,,32,Male,Senior,16800.0
Argentina,Santa Fe,Full-Time,Staff (permanent),4,"No, but I am open to offers.",IT Risk & Compliance,10.0,0.0,0.0,100% remoto,,,,35,Male,Senior,24857.28
Argentina,Mendoza,Full-Time,Staff (permanent),3,"No, but I am open to offers.",Developer,2.0,2.0,2.0,100% remoto,,,,39,Male,Junior,11760.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,4.0,4.0,4.0,100% remoto,,,,38,Male,Semi-Senior,8400.0
Argentina,Buenos Aires,Full-Time,Remote (foreign company),3,"No, but I am open to offers.",Project Manager,1.0,1.0,1.0,100% remoto,,,,29,Female,Junior,10500.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),4,"No, I am very satisfied.",Developer,1.0,4.0,1.0,Hybrid (in-person and remote),In progress,Tecnicatura Superior en Programación,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,28,Male,Junior,13440.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Developer,20.0,1.0,1.0,100% remoto,,,,48,Male,Senior,11088.0
Argentina,Buenos Aires City,Full-Time,Contract,2,"No, but I am open to offers.",HelpDesk,4.0,1.0,1.0,100% presencial,Completed,Tecnicatura en Computación,UNLaM - Universidad Nacional de La Matanza,25,Male,Semi-Senior,4032.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),2,"Yes, I am actively looking.",Networking,10.0,5.0,5.0,100% presencial,,,,32,Male,Senior,7392.0
Argentina,Buenos Aires City,Full-Time,Staff (permanent),3,"No, but I am open to offers.",SysAdmin / DevOps / SRE,20.0,14.0,14.0,100% presencial,,,,45,Male,Senior,12096.0
Argentina,Santa Fe,Full-Time,Staff (permanent),2,"No, but I am open to offers.",Business Analyst,1.0,4.0,1.0,100% remoto,,,,33,Male,Junior,13440.0
Argentina,Buenos Aires,Full-Time,Staff (permanent),3,"No, I am very satisfied.",QA / Tester,0.0,0.0,0.0,Hybrid (in-person and remote),,,,34,Female,Junior,8164.799999999999
Argentina,Buenos Aires,Part-Time,Staff (permanent),2,"Yes, I am actively looking.",Developer,1.0,1.0,1.0,100% presencial,Incomplete,Tecnicatura en Programación,UTN - Universidad Tecnológica Nacional,20,Male,Junior,3528.0
Argentina,Buenos Aires City,Full-Time,Remote (foreign company),2,"No, but I am open to offers.",Developer,1.0,1.0,1.0,Hybrid (in-person and remote),,,,22,Male,Junior,8400.0
